Review_ID,Review_Text,Rating,Sentiment_Label,Sentiment_Score,Category,Platform,Review_Date,Month,Helpful_Votes,Verified_Purchase
REV05039,Very disappointed. Product quality is substandard. Not worth the price.,1,Negative,-0.631,Sports,Amazon,2024-10-31,2024-10,36,No
REV05040,Very bad experience. Product is appalling and stopped working soon.,2,Negative,-0.543,Health,Myntra,2024-10-24,2024-10,12,Yes
REV05041,Highly disappointing. mediocre packaging and product looks fake.,1,Negative,-0.82,Home & Kitchen,Myntra,2023-10-01,2023-10,83,Yes
REV05042,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.095,Sports,Flipkart,2023-11-24,2023-11,35,No
REV05043,Highly disappointing. dreadful packaging and product looks fake.,1,Negative,-0.947,Books,Meesho,2024-11-12,2024-11,18,Yes
REV05044,Fantastic! The item is fantastic and exactly what I needed.,5,Positive,0.33,Toys,Meesho,2023-03-08,2023-03,136,Yes
REV05045,Very disappointed. Product quality is substandard. Not worth the price.,1,Negative,-0.129,Home & Kitchen,Flipkart,2023-03-21,2023-03,93,Yes
REV05046,Not satisfied at all. appalling product. Expected much better.,1,Negative,-0.6,Automotive,Meesho,2024-03-24,2024-03,15,No
REV05047,Brilliant product. top-notch packaging and arrived on time.,4,Positive,0.654,Books,Amazon,2024-10-04,2024-10,119,Yes
REV05048,Terrible experience. Delivery was delayed and product is terrible.,2,Negative,-0.34,Home & Kitchen,Myntra,2023-04-22,2023-04,74,Yes
REV05049,Very satisfied. The product is fantastic and works as expected.,4,Positive,0.817,Sports,Nykaa,2024-05-08,2024-05,5,Yes
REV05050,Very satisfied. The product is premium and works as expected.,5,Positive,0.845,Grocery,Flipkart,2023-03-05,2023-03,49,Yes
REV05051,Not satisfied at all. horrible product. Expected much better.,2,Negative,-0.844,Sports,Nykaa,2023-02-01,2023-02,53,Yes
REV05052,Awful! Product arrived damaged and support was horrible.,1,Negative,-0.762,Fashion,Amazon,2023-05-14,2023-05,117,Yes
REV05053,Highly disappointing. dreadful packaging and product looks fake.,1,Negative,-0.279,Electronics,Flipkart,2024-01-15,2024-01,22,Yes
REV05054,Terrible! mediocre product quality. Will not buy again.,1,Negative,-0.965,Electronics,Meesho,2024-03-01,2024-03,113,Yes
REV05055,Highly disappointing. awful packaging and product looks fake.,1,Negative,-0.795,Toys,Meesho,2023-03-15,2023-03,5,Yes
REV05056,Loved it! Product quality is outstanding. Would recommend to friends.,5,Positive,0.78,Toys,Flipkart,2023-03-08,2023-03,138,No
REV05057,Fast shipping and the product is premium. Very happy with purchase.,4,Positive,0.797,Grocery,Amazon,2023-06-28,2023-06,65,Yes
REV05058,Frustrated with this purchase. Item is dreadful and overpriced.,1,Negative,-0.968,Beauty,Myntra,2023-04-18,2023-04,2,Yes
REV05059,Product is as described. No complaints but nothing great.,3,Neutral,-0.0,Toys,Flipkart,2023-11-22,2023-11,31,Yes
REV05060,Very bad experience. Product is awful and stopped working soon.,1,Negative,-0.994,Toys,Amazon,2023-05-29,2023-05,139,Yes
REV05061,Loved it! Product quality is outstanding. Would recommend to friends.,5,Positive,0.684,Electronics,Nykaa,2024-03-23,2024-03,109,Yes
REV05062,Highly recommend! Product is exactly as described. superb experience.,4,Positive,0.771,Health,Nykaa,2024-08-19,2024-08,60,Yes
REV05063,It works but I expected more features for this price.,3,Neutral,0.097,Sports,Amazon,2024-12-23,2024-12,6,Yes
REV05064,Loved it! Product quality is remarkable. Would recommend to friends.,4,Positive,0.854,Home & Kitchen,Nykaa,2023-05-19,2023-05,133,No
REV05065,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.047,Health,Myntra,2023-12-10,2023-12,38,Yes
REV05066,Highly recommend! Product is exactly as described. fantastic experience.,5,Positive,0.331,Beauty,Myntra,2024-02-19,2024-02,44,No
REV05067,Wonderful purchase. top-notch quality and prompt delivery.,5,Positive,0.576,Sports,Nykaa,2024-03-23,2024-03,16,Yes
REV05068,Exceeded my expectations. outstanding packaging and amazing customer support.,5,Positive,0.395,Home & Kitchen,Myntra,2024-04-24,2024-04,48,Yes
REV05069,Very bad experience. Product is mediocre and stopped working soon.,1,Negative,-0.535,Beauty,Meesho,2024-11-10,2024-11,117,Yes
REV05070,Absolutely love this product! outstanding quality and beautifully delivery.,5,Positive,0.652,Toys,Amazon,2023-08-17,2023-08,56,Yes
REV05071,Terrible experience. Delivery was delayed and product is substandard.,1,Negative,-0.839,Home & Kitchen,Flipkart,2024-07-29,2024-07,110,No
REV05072,Loved it! Product quality is top-notch. Would recommend to friends.,4,Positive,0.358,Health,Myntra,2023-06-04,2023-06,29,Yes
REV05073,Fantastic! The item is top-notch and exactly what I needed.,5,Positive,0.694,Health,Meesho,2024-03-04,2024-03,28,Yes
REV05074,Product is okay. Nothing special but does the job.,3,Neutral,0.011,Books,Nykaa,2023-01-02,2023-01,6,Yes
REV05075,Horrible experience. mediocre service and delivery took forever.,1,Negative,-0.565,Electronics,Nykaa,2024-02-26,2024-02,106,Yes
REV05076,Decent product. Not the best but not the worst either.,3,Neutral,-0.056,Health,Myntra,2024-08-20,2024-08,11,No
REV05077,Amazing product! remarkable build quality. Five stars!,4,Positive,0.801,Electronics,Nykaa,2023-12-29,2023-12,6,Yes
REV05078,Wonderful purchase. excellent quality and prompt delivery.,5,Positive,0.684,Beauty,Nykaa,2023-02-14,2023-02,47,Yes
REV05079,Loved it! Product quality is excellent. Would recommend to friends.,5,Positive,0.974,Sports,Myntra,2024-03-17,2024-03,19,Yes
REV05080,Defective product delivered. pathetic response from seller.,1,Negative,-0.624,Electronics,Myntra,2024-02-06,2024-02,3,Yes
REV05081,Not satisfied at all. terrible product. Expected much better.,1,Negative,-0.917,Automotive,Amazon,2023-05-01,2023-05,79,Yes
REV05082,Best purchase I've made. fantastic quality at a great price.,4,Positive,0.394,Grocery,Meesho,2023-04-06,2023-04,71,Yes
REV05083,Medium quality. Okay for everyday use.,3,Neutral,-0.004,Toys,Myntra,2024-03-25,2024-03,5,Yes
REV05084,Fantastic! The item is remarkable and exactly what I needed.,5,Positive,0.439,Toys,Meesho,2023-04-18,2023-04,90,Yes
REV05085,It works but I expected more features for this price.,3,Neutral,-0.036,Books,Nykaa,2024-07-05,2024-07,100,Yes
REV05086,It works but I expected more features for this price.,3,Neutral,-0.088,Grocery,Myntra,2024-03-10,2024-03,142,No
REV05087,Fast shipping and the product is top-notch. Very happy with purchase.,5,Positive,0.897,Fashion,Myntra,2023-11-29,2023-11,63,Yes
REV05088,Very bad experience. Product is horrible and stopped working soon.,1,Negative,-0.159,Electronics,Nykaa,2024-05-23,2024-05,26,Yes
REV05089,Best purchase I've made. excellent quality at a great price.,4,Positive,0.645,Electronics,Amazon,2023-04-02,2023-04,0,Yes
REV05090,Not satisfied at all. terrible product. Expected much better.,1,Negative,-0.238,Fashion,Meesho,2023-09-21,2023-09,2,Yes
REV05091,Do not buy! Product quality is mediocre. Waste of money.,2,Negative,-0.519,Fashion,Meesho,2023-12-29,2023-12,102,Yes
REV05092,Very bad experience. Product is appalling and stopped working soon.,1,Negative,-0.761,Electronics,Myntra,2024-09-05,2024-09,57,Yes
REV05093,Really bad quality. Product is appalling and not worth it.,2,Negative,-0.609,Home & Kitchen,Flipkart,2024-10-24,2024-10,43,No
REV05094,Complete waste of money. Quality is mediocre.,1,Negative,-0.906,Sports,Amazon,2023-12-15,2023-12,43,No
REV05095,Fantastic! The item is outstanding and exactly what I needed.,5,Positive,0.896,Toys,Myntra,2024-02-27,2024-02,149,Yes
REV05096,Okay packaging. Product condition was acceptable.,3,Neutral,0.006,Beauty,Nykaa,2023-11-21,2023-11,129,No
REV05097,Product is as described. No complaints but nothing great.,3,Neutral,0.096,Books,Flipkart,2024-08-12,2024-08,149,No
REV05098,Average experience overall. Product is functional.,3,Neutral,-0.062,Fashion,Nykaa,2024-09-13,2024-09,10,Yes
REV05099,Superb quality! Will definitely buy again. remarkable service overall.,4,Positive,0.747,Sports,Flipkart,2023-11-07,2023-11,57,No
REV05100,Neither impressed nor disappointed. Product is just okay.,3,Neutral,0.054,Electronics,Nykaa,2024-10-23,2024-10,15,Yes
REV05101,Highly recommend! Product is exactly as described. remarkable experience.,5,Positive,0.575,Fashion,Nykaa,2023-08-10,2023-08,55,Yes
REV05102,Very satisfied. The product is excellent and works as expected.,4,Positive,0.953,Grocery,Nykaa,2023-06-19,2023-06,87,Yes
REV05103,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,-0.02,Fashion,Myntra,2024-11-05,2024-11,17,Yes
REV05104,Fantastic! The item is top-notch and exactly what I needed.,5,Positive,0.303,Health,Meesho,2024-06-19,2024-06,11,Yes
REV05105,Wonderful purchase. top-notch quality and prompt delivery.,5,Positive,0.735,Home & Kitchen,Myntra,2024-05-29,2024-05,33,Yes
REV05106,Average experience overall. Product is functional.,3,Neutral,0.01,Books,Nykaa,2024-08-13,2024-08,84,Yes
REV05107,Complete waste of money. Quality is terrible.,2,Negative,-0.73,Toys,Amazon,2023-10-29,2023-10,59,No
REV05108,Wonderful purchase. superb quality and prompt delivery.,4,Positive,0.986,Health,Amazon,2024-02-04,2024-02,133,Yes
REV05109,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.021,Electronics,Flipkart,2024-02-05,2024-02,103,Yes
REV05110,It's fine. Does what it says but nothing extraordinary.,3,Neutral,0.037,Books,Amazon,2024-12-27,2024-12,88,Yes
REV05111,Absolutely love this product! remarkable quality and efficiently delivery.,5,Positive,0.373,Sports,Nykaa,2023-02-13,2023-02,127,No
REV05112,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.028,Books,Flipkart,2024-06-11,2024-06,70,Yes
REV05113,Very satisfied. The product is outstanding and works as expected.,5,Positive,0.821,Sports,Amazon,2023-12-22,2023-12,130,Yes
REV05114,"Excellent! Delivery was quick, product works beautifully.",5,Positive,0.827,Sports,Flipkart,2024-12-26,2024-12,89,Yes
REV05115,Complete waste of money. Quality is horrible.,1,Negative,-0.24,Books,Nykaa,2023-02-16,2023-02,91,Yes
REV05116,Not satisfied at all. terrible product. Expected much better.,1,Negative,-0.615,Toys,Myntra,2024-04-02,2024-04,0,Yes
REV05117,Worst purchase ever. Product is substandard and not as described.,1,Negative,-0.183,Beauty,Amazon,2024-10-14,2024-10,56,No
REV05118,Decent product. Not the best but not the worst either.,3,Neutral,-0.057,Fashion,Myntra,2024-02-03,2024-02,46,Yes
REV05119,Terrible experience. Delivery was delayed and product is substandard.,2,Negative,-0.916,Books,Flipkart,2024-03-20,2024-03,80,No
REV05120,Exceeded my expectations. fantastic packaging and amazing customer support.,5,Positive,0.856,Home & Kitchen,Myntra,2024-12-08,2024-12,61,No
REV05121,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.787,Toys,Meesho,2024-11-28,2024-11,121,Yes
REV05122,Amazing product! premium build quality. Five stars!,5,Positive,0.574,Grocery,Myntra,2023-03-23,2023-03,22,No
REV05123,Wonderful purchase. excellent quality and prompt delivery.,5,Positive,0.712,Beauty,Nykaa,2023-12-02,2023-12,51,Yes
REV05124,Standard product. Nothing to rave or complain about.,3,Neutral,0.084,Grocery,Nykaa,2023-05-10,2023-05,63,No
REV05125,Awful! Product arrived damaged and support was substandard.,1,Negative,-0.879,Grocery,Amazon,2023-11-01,2023-11,72,Yes
REV05126,Highly recommend! Product is exactly as described. remarkable experience.,5,Positive,0.305,Automotive,Flipkart,2023-05-11,2023-05,107,Yes
REV05127,Horrible experience. appalling service and delivery took forever.,2,Negative,-0.837,Beauty,Meesho,2023-08-17,2023-08,92,No
REV05128,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.481,Sports,Nykaa,2023-08-28,2023-08,130,Yes
REV05129,Do not buy! Product quality is substandard. Waste of money.,1,Negative,-0.641,Home & Kitchen,Flipkart,2023-11-02,2023-11,12,Yes
REV05130,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.578,Books,Nykaa,2024-05-31,2024-05,2,Yes
REV05131,Okay packaging. Product condition was acceptable.,3,Neutral,0.031,Health,Flipkart,2024-01-30,2024-01,114,Yes
REV05132,Highly recommend! Product is exactly as described. incredible experience.,4,Positive,0.909,Fashion,Myntra,2024-04-06,2024-04,132,Yes
REV05133,Brilliant product. fantastic packaging and arrived on time.,4,Positive,0.876,Grocery,Flipkart,2024-09-26,2024-09,140,Yes
REV05134,Fantastic! The item is outstanding and exactly what I needed.,4,Positive,0.731,Automotive,Amazon,2023-09-23,2023-09,77,No
REV05135,Awful! Product arrived damaged and support was terrible.,1,Negative,-0.594,Sports,Flipkart,2023-07-24,2023-07,124,Yes
REV05136,Outstanding experience from order to delivery. remarkable service!,4,Positive,0.612,Books,Meesho,2024-04-12,2024-04,137,Yes
REV05137,Amazing product! premium build quality. Five stars!,4,Positive,0.818,Beauty,Meesho,2023-08-05,2023-08,21,Yes
REV05138,Really bad quality. Product is mediocre and not worth it.,1,Negative,-0.737,Books,Amazon,2024-12-16,2024-12,145,Yes
REV05139,Amazing product! premium build quality. Five stars!,4,Positive,0.823,Beauty,Nykaa,2024-11-07,2024-11,139,No
REV05140,Complete waste of money. Quality is appalling.,1,Negative,-0.337,Home & Kitchen,Flipkart,2024-05-29,2024-05,79,No
REV05141,Horrible experience. pathetic service and delivery took forever.,1,Negative,-0.555,Automotive,Meesho,2024-10-29,2024-10,112,Yes
REV05142,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,-0.079,Fashion,Myntra,2024-03-29,2024-03,132,Yes
REV05143,Poor quality. Item broke within a week. substandard customer support.,1,Negative,-0.666,Books,Myntra,2023-06-26,2023-06,38,Yes
REV05144,Product is okay. Nothing special but does the job.,3,Neutral,0.057,Sports,Amazon,2023-07-13,2023-07,57,No
REV05145,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.635,Fashion,Myntra,2023-04-09,2023-04,80,Yes
REV05146,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,0.011,Toys,Amazon,2024-08-02,2024-08,113,Yes
REV05147,Very disappointed. Product quality is mediocre. Not worth the price.,2,Negative,-0.609,Beauty,Nykaa,2024-04-28,2024-04,50,Yes
REV05148,Outstanding experience from order to delivery. top-notch service!,5,Positive,0.687,Beauty,Myntra,2023-07-17,2023-07,41,Yes
REV05149,Absolutely love this product! superb quality and beautifully delivery.,4,Positive,0.786,Fashion,Amazon,2023-06-29,2023-06,25,Yes
REV05150,Superb quality! Will definitely buy again. top-notch service overall.,5,Positive,0.899,Sports,Nykaa,2023-03-12,2023-03,150,Yes
REV05151,Medium quality. Okay for everyday use.,3,Neutral,0.07,Grocery,Amazon,2024-04-04,2024-04,59,Yes
REV05152,Very bad experience. Product is terrible and stopped working soon.,1,Negative,-0.52,Toys,Nykaa,2023-05-09,2023-05,50,Yes
REV05153,Wonderful purchase. fantastic quality and prompt delivery.,5,Positive,0.56,Beauty,Meesho,2023-07-17,2023-07,130,Yes
REV05154,Amazing product! superb build quality. Five stars!,5,Positive,0.883,Sports,Myntra,2024-11-16,2024-11,148,Yes
REV05155,Amazing product! superb build quality. Five stars!,5,Positive,0.902,Health,Flipkart,2023-07-17,2023-07,6,No
REV05156,Medium quality. Okay for everyday use.,3,Neutral,-0.095,Health,Myntra,2023-05-24,2023-05,37,Yes
REV05157,Terrible experience. Delivery was delayed and product is pathetic.,1,Negative,-0.764,Toys,Amazon,2023-08-06,2023-08,110,No
REV05158,Poor quality. Item broke within a week. terrible customer support.,1,Negative,-0.336,Grocery,Flipkart,2024-05-29,2024-05,30,Yes
REV05159,Absolutely love this product! superb quality and efficiently delivery.,4,Positive,0.714,Books,Nykaa,2024-06-01,2024-06,10,Yes
REV05160,Absolutely love this product! incredible quality and efficiently delivery.,5,Positive,0.509,Fashion,Meesho,2024-03-12,2024-03,143,Yes
REV05161,Awful! Product arrived damaged and support was terrible.,2,Negative,-0.966,Electronics,Myntra,2023-02-01,2023-02,69,No
REV05162,Terrible experience. Delivery was delayed and product is dreadful.,1,Negative,-0.218,Books,Flipkart,2023-10-08,2023-10,106,Yes
REV05163,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,-0.048,Fashion,Amazon,2023-07-10,2023-07,30,Yes
REV05164,Fast shipping and the product is outstanding. Very happy with purchase.,4,Positive,0.778,Fashion,Nykaa,2024-09-01,2024-09,97,Yes
REV05165,Terrible experience. Delivery was delayed and product is dreadful.,1,Negative,-0.941,Beauty,Myntra,2024-10-20,2024-10,145,Yes
REV05166,Fantastic! The item is incredible and exactly what I needed.,5,Positive,0.744,Electronics,Nykaa,2024-02-12,2024-02,6,Yes
REV05167,Best purchase I've made. excellent quality at a great price.,5,Positive,0.538,Books,Meesho,2024-11-08,2024-11,4,No
REV05168,Very satisfied. The product is fantastic and works as expected.,5,Positive,0.988,Sports,Nykaa,2024-11-01,2024-11,126,Yes
REV05169,Absolutely love this product! top-notch quality and perfectly delivery.,5,Positive,0.56,Books,Amazon,2023-12-09,2023-12,91,Yes
REV05170,Outstanding experience from order to delivery. incredible service!,5,Positive,0.949,Automotive,Nykaa,2024-11-24,2024-11,143,Yes
REV05171,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.099,Electronics,Myntra,2024-05-22,2024-05,105,Yes
REV05172,Really bad quality. Product is substandard and not worth it.,1,Negative,-0.117,Beauty,Nykaa,2023-04-10,2023-04,53,Yes
REV05173,Very disappointed. Product quality is substandard. Not worth the price.,2,Negative,-0.425,Sports,Amazon,2024-04-06,2024-04,20,Yes
REV05174,Very satisfied. The product is premium and works as expected.,4,Positive,0.659,Fashion,Meesho,2024-08-16,2024-08,102,No
REV05175,Absolutely love this product! incredible quality and flawlessly delivery.,4,Positive,0.655,Automotive,Meesho,2023-12-07,2023-12,135,Yes
REV05176,Highly recommend! Product is exactly as described. fantastic experience.,5,Positive,0.323,Automotive,Nykaa,2024-06-11,2024-06,36,Yes
REV05177,Not satisfied at all. substandard product. Expected much better.,1,Negative,-0.288,Automotive,Amazon,2024-09-15,2024-09,49,No
REV05178,"Excellent! Delivery was quick, product works flawlessly.",5,Positive,0.407,Automotive,Nykaa,2024-01-13,2024-01,104,Yes
REV05179,Worst purchase ever. Product is terrible and not as described.,1,Negative,-0.532,Fashion,Flipkart,2024-07-18,2024-07,65,Yes
REV05180,Do not buy! Product quality is awful. Waste of money.,2,Negative,-0.987,Fashion,Nykaa,2023-02-28,2023-02,25,Yes
REV05181,Really bad quality. Product is appalling and not worth it.,1,Negative,-0.209,Electronics,Myntra,2023-01-03,2023-01,131,Yes
REV05182,Brilliant product. premium packaging and arrived on time.,5,Positive,0.976,Books,Myntra,2023-05-19,2023-05,129,Yes
REV05183,Loved it! Product quality is fantastic. Would recommend to friends.,5,Positive,0.523,Health,Meesho,2023-09-12,2023-09,37,Yes
REV05184,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.084,Fashion,Flipkart,2023-10-03,2023-10,144,No
REV05185,Wonderful purchase. excellent quality and prompt delivery.,4,Positive,0.39,Home & Kitchen,Nykaa,2023-12-08,2023-12,65,Yes
REV05186,Awful! Product arrived damaged and support was awful.,1,Negative,-0.204,Automotive,Flipkart,2023-11-12,2023-11,40,Yes
REV05187,Very disappointed. Product quality is appalling. Not worth the price.,2,Negative,-0.165,Beauty,Amazon,2023-05-19,2023-05,33,Yes
REV05188,Outstanding experience from order to delivery. top-notch service!,5,Positive,0.661,Electronics,Amazon,2024-12-20,2024-12,19,Yes
REV05189,Highly recommend! Product is exactly as described. superb experience.,4,Positive,0.594,Beauty,Myntra,2024-08-16,2024-08,94,No
REV05190,Complete waste of money. Quality is dreadful.,1,Negative,-0.506,Books,Meesho,2024-10-24,2024-10,129,Yes
REV05191,Highly recommend! Product is exactly as described. fantastic experience.,5,Positive,0.419,Electronics,Meesho,2024-06-01,2024-06,67,Yes
REV05192,Highly recommend! Product is exactly as described. excellent experience.,5,Positive,0.557,Sports,Flipkart,2024-09-21,2024-09,134,Yes
REV05193,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.612,Fashion,Amazon,2023-07-03,2023-07,128,No
REV05194,Superb quality! Will definitely buy again. premium service overall.,5,Positive,0.561,Toys,Meesho,2023-03-23,2023-03,146,Yes
REV05195,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.55,Home & Kitchen,Nykaa,2024-01-12,2024-01,108,Yes
REV05196,Fast shipping and the product is outstanding. Very happy with purchase.,4,Positive,0.439,Sports,Flipkart,2024-07-18,2024-07,67,No
REV05197,Standard product. Nothing to rave or complain about.,3,Neutral,-0.066,Electronics,Flipkart,2024-07-01,2024-07,5,Yes
REV05198,Horrible experience. mediocre service and delivery took forever.,2,Negative,-0.654,Books,Myntra,2023-04-19,2023-04,37,Yes
REV05199,Fast shipping and the product is remarkable. Very happy with purchase.,5,Positive,0.991,Fashion,Myntra,2023-09-08,2023-09,92,No
REV05200,Fast shipping and the product is superb. Very happy with purchase.,4,Positive,0.919,Fashion,Flipkart,2023-10-15,2023-10,4,Yes
REV05201,Highly recommend! Product is exactly as described. premium experience.,5,Positive,0.883,Fashion,Myntra,2023-07-09,2023-07,63,No
REV05202,Terrible! terrible product quality. Will not buy again.,2,Negative,-0.666,Health,Flipkart,2024-11-10,2024-11,34,No
REV05203,Product is okay. Nothing special but does the job.,3,Neutral,0.088,Beauty,Amazon,2023-05-10,2023-05,78,No
REV05204,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.976,Home & Kitchen,Myntra,2024-04-05,2024-04,103,No
REV05205,Highly disappointing. awful packaging and product looks fake.,1,Negative,-0.687,Beauty,Myntra,2024-04-03,2024-04,97,No
REV05206,"Excellent! Delivery was quick, product works flawlessly.",4,Positive,0.588,Electronics,Meesho,2023-01-27,2023-01,28,Yes
REV05207,Highly disappointing. mediocre packaging and product looks fake.,1,Negative,-0.408,Home & Kitchen,Flipkart,2023-12-31,2023-12,11,Yes
REV05208,Wonderful purchase. remarkable quality and prompt delivery.,5,Positive,0.4,Toys,Nykaa,2024-12-17,2024-12,57,Yes
REV05209,Complete waste of money. Quality is pathetic.,1,Negative,-0.503,Books,Flipkart,2023-11-08,2023-11,28,No
REV05210,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.014,Health,Meesho,2024-02-20,2024-02,78,Yes
REV05211,Neither impressed nor disappointed. Product is just okay.,3,Neutral,0.016,Grocery,Amazon,2023-02-10,2023-02,28,Yes
REV05212,Medium quality. Okay for everyday use.,3,Neutral,-0.078,Grocery,Nykaa,2024-01-14,2024-01,116,Yes
REV05213,Absolutely love this product! superb quality and smoothly delivery.,4,Positive,0.753,Beauty,Amazon,2024-06-12,2024-06,46,No
REV05214,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.512,Automotive,Myntra,2024-06-05,2024-06,96,Yes
REV05215,Outstanding experience from order to delivery. fantastic service!,5,Positive,0.648,Automotive,Amazon,2023-01-27,2023-01,91,No
REV05216,Terrible experience. Delivery was delayed and product is mediocre.,1,Negative,-0.431,Electronics,Amazon,2023-10-13,2023-10,39,No
REV05217,Medium quality. Okay for everyday use.,3,Neutral,0.002,Home & Kitchen,Myntra,2023-09-19,2023-09,78,Yes
REV05218,Fantastic! The item is superb and exactly what I needed.,5,Positive,0.97,Sports,Nykaa,2023-10-21,2023-10,101,No
REV05219,Best purchase I've made. premium quality at a great price.,4,Positive,0.418,Grocery,Flipkart,2024-05-16,2024-05,75,No
REV05220,Frustrated with this purchase. Item is appalling and overpriced.,1,Negative,-0.534,Toys,Flipkart,2023-10-26,2023-10,118,Yes
REV05221,Worst purchase ever. Product is awful and not as described.,2,Negative,-0.253,Fashion,Myntra,2024-06-16,2024-06,106,No
REV05222,Superb quality! Will definitely buy again. premium service overall.,5,Positive,0.494,Toys,Myntra,2024-10-10,2024-10,112,No
REV05223,Very disappointed. Product quality is mediocre. Not worth the price.,2,Negative,-0.353,Grocery,Amazon,2024-05-02,2024-05,79,Yes
REV05224,Highly recommend! Product is exactly as described. excellent experience.,4,Positive,0.437,Fashion,Flipkart,2023-09-26,2023-09,120,Yes
REV05225,It works but I expected more features for this price.,3,Neutral,-0.065,Home & Kitchen,Nykaa,2024-10-15,2024-10,141,Yes
REV05226,Loved it! Product quality is outstanding. Would recommend to friends.,4,Positive,0.556,Home & Kitchen,Myntra,2024-10-23,2024-10,26,No
REV05227,Horrible experience. substandard service and delivery took forever.,1,Negative,-0.86,Beauty,Myntra,2024-10-27,2024-10,39,Yes
REV05228,Superb quality! Will definitely buy again. outstanding service overall.,5,Positive,0.847,Home & Kitchen,Flipkart,2023-01-25,2023-01,13,Yes
REV05229,Amazing product! fantastic build quality. Five stars!,5,Positive,0.62,Toys,Flipkart,2024-01-21,2024-01,15,Yes
REV05230,Terrible! mediocre product quality. Will not buy again.,1,Negative,-0.439,Books,Meesho,2024-04-07,2024-04,43,Yes
REV05231,Very satisfied. The product is superb and works as expected.,5,Positive,0.814,Beauty,Nykaa,2023-12-17,2023-12,49,Yes
REV05232,Loved it! Product quality is excellent. Would recommend to friends.,5,Positive,0.329,Beauty,Amazon,2024-08-04,2024-08,85,Yes
REV05233,Fast shipping and the product is outstanding. Very happy with purchase.,5,Positive,0.706,Fashion,Amazon,2023-09-28,2023-09,6,Yes
REV05234,Horrible experience. pathetic service and delivery took forever.,1,Negative,-0.487,Beauty,Amazon,2024-05-18,2024-05,76,Yes
REV05235,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.071,Fashion,Myntra,2023-07-10,2023-07,30,No
REV05236,Very satisfied. The product is top-notch and works as expected.,5,Positive,0.425,Beauty,Amazon,2024-08-13,2024-08,86,No
REV05237,Exceeded my expectations. fantastic packaging and amazing customer support.,5,Positive,0.489,Home & Kitchen,Amazon,2023-07-02,2023-07,126,Yes
REV05238,Decent product. Not the best but not the worst either.,3,Neutral,-0.084,Electronics,Meesho,2024-12-02,2024-12,117,Yes
REV05239,Best purchase I've made. remarkable quality at a great price.,5,Positive,0.965,Automotive,Nykaa,2023-12-07,2023-12,49,No
REV05240,Highly disappointing. pathetic packaging and product looks fake.,1,Negative,-0.642,Grocery,Meesho,2023-03-26,2023-03,120,No
REV05241,Alright product. Would consider other options next time.,3,Neutral,0.001,Electronics,Amazon,2024-06-12,2024-06,26,Yes
REV05242,Product is okay. Nothing special but does the job.,3,Neutral,0.031,Health,Flipkart,2023-06-26,2023-06,53,Yes
REV05243,Great value for money. Very outstanding and durable.,5,Positive,0.535,Sports,Nykaa,2023-10-04,2023-10,7,No
REV05244,Horrible experience. pathetic service and delivery took forever.,1,Negative,-0.505,Beauty,Nykaa,2024-09-16,2024-09,64,No
REV05245,Fantastic! The item is premium and exactly what I needed.,4,Positive,0.373,Toys,Myntra,2024-01-11,2024-01,33,No
REV05246,Worst purchase ever. Product is mediocre and not as described.,1,Negative,-0.891,Beauty,Amazon,2023-11-01,2023-11,98,Yes
REV05247,Brilliant product. top-notch packaging and arrived on time.,4,Positive,0.976,Toys,Myntra,2024-03-13,2024-03,75,Yes
REV05248,Very disappointed. Product quality is horrible. Not worth the price.,1,Negative,-0.582,Home & Kitchen,Nykaa,2023-02-03,2023-02,106,No
REV05249,Product is okay. Nothing special but does the job.,3,Neutral,-0.034,Toys,Meesho,2023-07-30,2023-07,43,Yes
REV05250,Product is as described. No complaints but nothing great.,3,Neutral,-0.063,Beauty,Myntra,2023-10-08,2023-10,83,No
REV05251,Best purchase I've made. incredible quality at a great price.,4,Positive,0.715,Toys,Meesho,2024-02-19,2024-02,60,Yes
REV05252,Standard product. Nothing to rave or complain about.,3,Neutral,-0.019,Fashion,Amazon,2024-09-11,2024-09,19,No
REV05253,Terrible experience. Delivery was delayed and product is pathetic.,1,Negative,-0.36,Grocery,Flipkart,2024-11-28,2024-11,148,Yes
